product_sku;attribute_name;attribute_value
79398217;points_forts_0;<ul><li>L'agenda bi-matière version exotique</li><li>La semaine sur 1 page à l'horizontale d'un seul coup d'oeil, 1 page de notes, large amplitude h oraire du lundi au samedi (8h à 19h) + dimanche entier (pas d'indication horaire), édition française</li><li>Couverture amovible en synthétique aspect croco, avec une finition haut de gamme (piqûre sellier)</li><li>Spirale intérieure ivoire, pour une ouverture et une mise à plat facile de l'agenda</li><li>Impression en bleu et gris sur papier ivoire Clairefontaine, reconnu pour sa qualité et pour permettre une écriture douce et fluide</li><li>Coins détachables, pour pouvoir accéder rapidement à la semaine en cours</li><li>Grande place pour la prise de notes</li><li>Pages spécifiques : les calendriers semestriels de l'année en cours et de l'année suivante, un planning de l'année en cours et de l'année suivante, codes départementaux, renseignements téléphoniques, les fêtes à souhaiter, tableau des vins millésimés de France, un répertoire téléphonique indexé amovible, facile à déplacer et à conserver dans son agenda l'année suivante</li><li>Certifications : PEFC (fibres de papier issues de forêts gérées durablement) - Imprim'vert (impression respectueuse de l'environnement)</li><li>Né dans les Vosges, fabriqué en France et pensé pour vous !</li></ul>
79398217;materiaux_produit_0;Papier
79398217;technical_product_type_0;simple_customizable
79398217;couleurs_du_papier_0;Ivoire
79398217;format_0;9 x 17 cm
79398217;swatch_image_0;no_selection
79398217;disposition_0;Semainier
79398217;matiere_couverture_0;Synthétique
79398217;type_couverture_0;Couverture souple
79398217;type_reliure_0;Reliure à spirale
79406647;note_environnementale;C
79406647;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/rhodia.html
79406647;points_forts_0;<ul><li>Carnet à fermeture élastique</li><li>Couverture rigide en simili cuir</li><li>Cuban marque-page</li></ul>
79406647;couleur_papier;Noir
79406647;grammage;90 g/m2
79406647;type_fermeture_0;Fermeture élastique sur toute la longueur
79406647;format_0;A6 (10,5 x 14,8 cm)
79406647;type_reglure_0;Ligné
79406647;nombre_pages_0;144 Page(s)
79406647;matiere_couverture_0;Polyuréthane (PU), Similicuir
79406647;type_couverture_0;Couverture souple
79406647;type_reliure_0;Reliure collée
79406648;note_environnementale;C
79406648;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/rhodia.html
79406648;points_forts_0;<ul><li>Carnet à fermeture élastique</li><li>Couverture rigide en simili cuir</li><li>Cuban marque-page</li></ul>
79406648;couleur_papier;Chocolat
79406648;grammage;90 g/m2
79406648;format_0;A6 (10,5 x 14,8 cm)
79406648;type_reglure_0;Ligné
79406648;nombre_pages_0;144 Page(s)
79406648;matiere_couverture_0;Polyuréthane (PU), Similicuir
79406648;type_couverture_0;Couverture souple
79406648;type_reliure_0;Relié
79406649;note_environnementale;C
79406649;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/rhodia.html
79406649;points_forts_0;<ul><li>Carnet à fermeture élastique</li><li>Couverture rigide en simili cuir</li><li>Cuban marque-page</li></ul>
79406649;couleur_papier;Anis
79406649;grammage;90 g/m2
79406649;type_fermeture_0;Fermeture élastique sur toute la longueur
79406649;couleurs_du_papier_0;Ivoire
79406649;format_0;A6 (10,5 x 14,8 cm)
79406649;type_reglure_0;Ligné
79406649;nombre_pages_0;144 Page(s)
79406649;matiere_couverture_0;Polyuréthane (PU), Similicuir
79406649;type_couverture_0;Couverture souple
79406649;type_reliure_0;Relié
79417376;note_environnementale;C
79417376;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/owa.html
79417376;points_forts_0;"<ul><li>Éteindre le ventilateur</li><li>Imprimer à haute température: 90-100°C pour le lit et 240-250°C pour la buse</li><li>Utiliser un support: laque, ruban 3m, utilisation d'un ""radeau""</li><li>Il arrive que la plateforme ne soit pas uniformément chauffée: il faut imprimer l'objet au centre</li><li>Diminuer la vitesse d'impression de la première couche</li><li>Diminuer la hauteur de la première couche d'impression</li></ul>"
79417376;categorie_accessoire_0;Consommables d'impression
79417376;consommables_inclus_0;Pack de 1
79417376;couleur_article_0;Jaune
79417376;type_consommable_0;PS filament
79417376;cartouches_marque;Oui
79417376;cartridge_priority_order;3.0
79417376;diametre_filament_0;1.75 mm
79417377;note_environnementale;C
79417377;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/owa.html
79417377;points_forts_0;"<ul><li>Éteindre le ventilateur</li><li>Imprimer à haute température: 90-100°C pour le lit et 240-250°C pour la buse</li><li>Utiliser un support: laque, ruban 3m, utilisation d'un ""radeau""</li><li>Il arrive que la plateforme ne soit pas uniformément chauffée: il faut imprimer l'objet au centre</li><li>Diminuer la vitesse d'impression de la première couche</li><li>Diminuer la hauteur de la première couche d'impression</li></ul>"
79417377;categorie_accessoire_0;Consommables d'impression
79417377;consommables_inclus_0;Pack de 1
79417377;couleur_article_0;Orange
79417377;type_consommable_0;PS filament
79417377;cartouches_marque;Oui
79417377;cartridge_priority_order;3.0
79417377;diametre_filament_0;1.75 mm
79417378;note_environnementale;C
79417378;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/owa.html
79417378;points_forts_0;"<ul><li>Éteindre le ventilateur</li><li>Imprimer à haute température: 90-100°C pour le lit et 240-250°C pour la buse</li><li>Utiliser un support: laque, ruban 3m, utilisation d'un ""radeau""</li><li>Il arrive que la plateforme ne soit pas uniformément chauffée: il faut imprimer l'objet au centre</li><li>Diminuer la vitesse d'impression de la première couche</li><li>Diminuer la hauteur de la première couche d'impression</li></ul>"
79417378;categorie_accessoire_0;Consommables d'impression
79417378;consommables_inclus_0;Pack de 1
79417378;capacite_conso_0;non communiqué
79417378;couleur_article_0;Rouge
79417378;type_consommable_0;PS filament
79417378;cartouches_marque;Oui
79417378;cartridge_priority_order;3.0
79417378;diametre_filament_0;1.75 mm
79417379;note_environnementale;C
79417379;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/owa.html
79417379;points_forts_0;"<ul><li>Éteindre le ventilateur</li><li>Imprimer à haute température: 90-100°C pour le lit et 240-250°C pour la buse</li><li>Utiliser un support: laque, ruban 3m, utilisation d'un ""radeau""</li><li>Il arrive que la plateforme ne soit pas uniformément chauffée: il faut imprimer l'objet au centre</li><li>Diminuer la vitesse d'impression de la première couche</li><li>Diminuer la hauteur de la première couche d'impression</li></ul>"
79417379;categorie_accessoire_0;Consommables d'impression
79417379;consommables_inclus_0;Pack de 1
79417379;couleur_article_0;Violet
79417379;type_consommable_0;PS filament
79417379;cartouches_marque;Oui
79417379;cartridge_priority_order;3.0
79417379;diametre_filament_0;1.75 mm
79417380;note_environnementale;C
79417380;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/owa.html
79417380;points_forts_0;"<ul><li>Éteindre le ventilateur</li><li>Imprimer à haute température: 90-100°C pour le lit et 240-250°C pour la buse</li><li>Utiliser un support: laque, ruban 3m, utilisation d'un ""radeau""</li><li>Il arrive que la plateforme ne soit pas uniformément chauffée: il faut imprimer l'objet au centre</li><li>Diminuer la vitesse d'impression de la première couche</li><li>Diminuer la hauteur de la première couche d'impression</li></ul>"
79417380;categorie_accessoire_0;Consommables d'impression
79417380;consommables_inclus_0;Pack de 1
79417380;couleur_article_0;Rose
79417380;type_consommable_0;PS filament
79417380;cartouches_marque;Oui
79417380;cartridge_priority_order;3.0
79417380;diametre_filament_0;1.75 mm
79360644;note_environnementale;B
79360644;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/oxford.html
79360644;points_forts_0;<ul><li>Agrafé côté, s'ouvre comme un cahier et s'utilise comme un bloc</li><li>Réglure arrêtée pour une prise de note structurée</li></ul>
79360644;couleur_papier;Rouge
79360644;grammage;80 g/m2
79360644;materiaux_produit_0;Papier
79360644;couleurs_du_papier_0;Blanc extra
79360644;format_0;A4 (21 x 29,7 cm)
79360644;type_reglure_0;5x5mm (petits carreaux)
79360644;nombre_pages_0;160 Page(s)
79360644;type_reliure_0;Agrafé
79360715;note_environnementale;B
79360715;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/wonday.html
79360715;points_forts_0;<ul><li>Papier carbone</li><li>Format A4</li><li>Pour écriture manuscrite</li></ul>
79360715;couleurs_du_papier_0;Bleu
79360715;format_0;A4 (21 x 29,7 cm)
79360717;note_environnementale;B
79360717;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/oxford.html
79360717;points_forts_0;<ul><li>Agrafé côté, s'ouvre comme un cahier et s'utilise comme un bloc</li><li>Réglure arrêtée pour une prise de note structurée</li></ul>
79360717;couleur_papier;Orange
79360717;grammage;80 g/m2
79360717;materiaux_produit_0;Papier
79360717;couleurs_du_papier_0;Blanc extra
79360717;format_0;A7 (7,4 x 10,5 cm)
79360717;type_reglure_0;5x5mm (petits carreaux)
79360717;nombre_pages_0;160 Page(s)
79360717;type_reliure_0;Agrafé
79360718;note_environnementale;B
79360718;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/oxford.html
79360718;points_forts_0;<ul><li>Agrafé côté, s'ouvre comme un cahier et s'utilise comme un bloc</li><li>Réglure arrêtée pour une prise de note structurée</li></ul>
79360718;grammage;80 g/m2
79360718;materiaux_produit_0;Papier
79360718;couleurs_du_papier_0;Blanc extra
79360718;format_0;7,4 x 21 cm
79360718;type_reglure_0;5x5mm (petits carreaux)
79360718;nombre_pages_0;160 Page(s)
79360718;type_reliure_0;Agrafé
79360719;note_environnementale;B
79360719;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/oxford.html
79360719;points_forts_0;<ul><li>Agrafé côté, s'ouvre comme un cahier et s'utilise comme un bloc</li><li>Réglure arrêtée pour une prise de note structurée</li></ul>
79360719;grammage;80 g/m2
79360719;materiaux_produit_0;Papier
79360719;couleurs_du_papier_0;Blanc extra
79360719;format_0;8,5 x 12 cm
79360719;type_reglure_0;5x5mm (petits carreaux)
79360719;nombre_pages_0;160 Page(s)
79360719;type_reliure_0;Agrafé
79418927;note_environnementale;A
79418927;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/owa.html
79418927;points_forts_0;<ul><li>Cartouche d’origine collectée, reconditionnée et produite dans une usine certifiée ISO qui garantie une approche durable et qualitative du processus de reconditionnement</li><li>Qualité d'impression et rendement en pages supérieur ou égal aux normes des fabricants d'imprimantes</li><li>30% d'économie par rapport à l'OEM (cartouches d’origine)</li><li>Offre 100 % éco-responsable grâce à son packaging écologique</li><li>Garantie à vie</li><li>Garantie imprimante préservée</li></ul>
79418927;categorie_accessoire_0;Consommables d'impression
79418927;compatibilite_produit_0;"HP Color LaserJet Enterprise MFP M775; LaserJet Managed MFP M775"
79418927;consommables_inclus_0;Pack de 1
79418927;nombre_pages_imprimables_0;16000 pages
79418927;capacite_conso_0;standard
79418927;couleur_article_0;Magenta
79418927;type_cartouche_0;Compatible Owa
79418927;type_consommable_0;Cartouche de toner
79418927;cartouches_marque;Non
79418927;cartridge_priority_order;1.0
79418927;cartouche_compatible_0;HP CE343A
79360721;note_environnementale;B
79360721;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/oxford.html
79360721;points_forts_0;<ul><li>Agrafé côté, s'ouvre comme un cahier et s'utilise comme un bloc</li><li>Réglure arrêtée pour une prise de note structurée</li></ul>
79360721;grammage;80 g/m2
79360721;materiaux_produit_0;Papier
79360721;couleurs_du_papier_0;Blanc extra
79360721;format_0;11 x 17 cm
79360721;type_reglure_0;5x5mm (petits carreaux)
79360721;nombre_pages_0;160 Page(s)
79360721;type_reliure_0;Agrafé
79360722;note_environnementale;B
79360722;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/oxford.html
79360722;points_forts_0;<ul><li>Agrafé côté, s'ouvre comme un cahier et s'utilise comme un bloc</li><li>Réglure arrêtée pour une prise de note structurée</li></ul>
79360722;grammage;80 g/m2
79360722;materiaux_produit_0;Papier
79360722;couleurs_du_papier_0;Blanc extra
79360722;format_0;A5 (14,8 x 21 cm)
79360722;type_reglure_0;5x5mm (petits carreaux)
79360722;nombre_pages_0;160 Page(s)
79360722;matiere_couverture_0;Carton
79360722;type_reliure_0;Agrafé
79418931;note_environnementale;A
79418931;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/owa.html
79418931;points_forts_0;<ul><li>Cartouche d’origine collectée, reconditionnée et produite dans une usine certifiée ISO qui garantie une approche durable et qualitative du processus de reconditionnement</li><li>Qualité d'impression et rendement en pages supérieur ou égal aux normes des fabricants d'imprimantes</li><li>30% d'économie par rapport à l'OEM (cartouches d’origine)</li><li>Offre 100 % éco-responsable grâce à son packaging écologique</li><li>Garantie à vie</li><li>Garantie imprimante préservée</li></ul>
79418931;categorie_accessoire_0;Consommables d'impression
79418931;compatibilite_produit_0;Brother DCP-L8400, DCP-L8450, HL-L8250, HL-L8350, MFC-L8650, MFC-L8850
79418931;consommables_inclus_0;Pack de 1
79418931;nombre_pages_imprimables_0;2500 pages
79418931;capacite_conso_0;standard
79418931;couleur_article_0;Noir
79418931;type_cartouche_0;Compatible Owa
79418931;type_consommable_0;Cartouche de toner
79418931;cartouches_marque;Non
79418931;cartridge_priority_order;1.0
79418931;cartouche_compatible_0;Brother TN321BK
79418932;note_environnementale;A
79418932;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/owa.html
79418932;points_forts_0;<ul><li>Cartouche d’origine collectée, reconditionnée et produite dans une usine certifiée ISO qui garantie une approche durable et qualitative du processus de reconditionnement</li><li>Qualité d'impression et rendement en pages supérieur ou égal aux normes des fabricants d'imprimantes</li><li>30% d'économie par rapport à l'OEM (cartouches d’origine)</li><li>Offre 100 % éco-responsable grâce à son packaging écologique</li><li>Garantie à vie</li><li>Garantie imprimante préservée</li></ul>
79418932;categorie_accessoire_0;Consommables d'impression
79418932;compatibilite_produit_0;Brother DCP-L8400, DCP-L8450, HL-L8250, HL-L8350, MFC-L8650, MFC-L8850
79418932;consommables_inclus_0;Pack de 1
79418932;nombre_pages_imprimables_0;1500 pages
79418932;capacite_conso_0;standard
79418932;couleur_article_0;Cyan
79418932;type_cartouche_0;Compatible Owa
79418932;type_consommable_0;Cartouche de toner
79418932;cartouches_marque;Non
79418932;cartridge_priority_order;1.0
79418932;cartouche_compatible_0;Brother TN321C
79418933;note_environnementale;A
79418933;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/owa.html
79418933;points_forts_0;<ul><li>Cartouche d’origine collectée, reconditionnée et produite dans une usine certifiée ISO qui garantie une approche durable et qualitative du processus de reconditionnement</li><li>Qualité d'impression et rendement en pages supérieur ou égal aux normes des fabricants d'imprimantes</li><li>30% d'économie par rapport à l'OEM (cartouches d’origine)</li><li>Offre 100 % éco-responsable grâce à son packaging écologique</li><li>Garantie à vie</li><li>Garantie imprimante préservée</li></ul>
79418933;categorie_accessoire_0;Consommables d'impression
79418933;compatibilite_produit_0;Brother DCP-L8400, DCP-L8450, HL-L8250, HL-L8350, MFC-L8650, MFC-L8850
79418933;consommables_inclus_0;Pack de 1
79418933;nombre_pages_imprimables_0;1500 pages
79418933;capacite_conso_0;standard
79418933;couleur_article_0;Magenta
